emp_id,emp_name,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications
E3226,Jeffrey Sims,S013,Financial Modeling,3,4,Yes
E3240,Lori Collins,S007,SQL,6,6,No
E4828,Angela Dunn,S013,Financial Modeling,1,4,Yes
E2384,Jessica Taylor,S007,SQL,3,3,Yes
E4306,Laurie Burns,S006,Python,2,2,No
E2840,Christopher Bridges,S004,Docker,5,2,No
E1201,Timothy Johnston,S012,Project Management,4,2,Yes
E2161,Anna Horne,S012,Project Management,1,1,No
E3375,Richard Thompson,S008,Machine Learning,1,1,Yes
E2469,Kenneth Gill,S002,React,3,3,Yes
E820,Mrs. Brandi Barker,S001,JavaScript,4,1,Yes
E3697,Sara Watson,S013,Financial Modeling,4,4,Yes
E1791,Randy Williams,S012,Project Management,4,4,No
E4300,Stephanie Torres,S001,JavaScript,5,2,No
E3478,Melissa Schmidt,S003,Node.js,5,1,Yes
E1506,Nicholas Rodriguez,S001,JavaScript,4,1,Yes
E1181,Jason Stephenson,S006,Python,3,1,No
E2193,Angelica Newman,S008,Machine Learning,3,1,Yes
E577,Vicki Peters,S002,React,1,2,Yes
E364,Pam Jones,S001,JavaScript,2,3,Yes
E2904,Martin Garner,S008,Machine Learning,3,4,No
E2688,Douglas Freeman,S008,Machine Learning,5,1,Yes
E2246,John Harris,S004,Docker,3,1,No
E2723,Cindy Perez,S011,Consulting Basics,4,4,No
E1210,Donna Schneider,S001,JavaScript,9,11,Yes
E1978,Phyllis Hester,S010,Big Data,4,3,Yes
E3655,Lindsey Hill,S009,Data Visualization,4,4,Yes
E4950,Mark Miller,S009,Data Visualization,4,2,Yes
E1381,Adam Ramos,S005,HTML/CSS,3,2,Yes
E676,Lauren Francis,S014,Client Management,5,1,Yes
E2036,David Walker,S006,Python,4,4,No
E3803,Mark Fletcher,S009,Data Visualization,2,3,No
E977,Amy Perez,S003,Node.js,3,1,Yes
E3761,Tammy Mccarthy,S004,Docker,1,2,Yes
E1000,Ashley Swanson,S014,Client Management,8,5,No
E4311,Joe Gutierrez,S007,SQL,5,1,No
E2888,Carol Martinez,S011,Consulting Basics,2,3,Yes
E467,Brooke Griffin,S011,Consulting Basics,3,1,Yes
E2165,Sydney Sanford,S011,Consulting Basics,8,12,No
E368,Nancy Mcbride,S009,Data Visualization,3,2,No
E443,Manuel Byrd,S011,Consulting Basics,2,1,Yes
E2208,Sierra Olson,S004,Docker,9,5,Yes
E4763,Rachel Stephens,S014,Client Management,4,2,No
E3010,Laura Grant,S015,Risk Management,8,6,Yes
E810,Stephanie Garcia,S004,Docker,1,2,Yes
E2551,Charles Monroe,S001,JavaScript,5,1,No
E3603,Carrie Jones,S009,Data Visualization,4,2,Yes
E3551,Veronica Dean,S011,Consulting Basics,3,1,No
E436,Linda Mosley,S003,Node.js,1,4,No
E110,Laura Medina,S010,Big Data,3,4,No
E2932,Tracy Peters DDS,S012,Project Management,1,3,No
E244,Miguel Ball,S015,Risk Management,3,2,Yes
E1001,Lauren Williams,S001,JavaScript,3,2,Yes
E2654,Paul Carroll,S011,Consulting Basics,1,2,Yes
E1496,Frank Graham,S009,Data Visualization,6,6,No
E1104,Debbie Robinson,S009,Data Visualization,6,9,No
E2961,Raven Wagner,S015,Risk Management,4,1,No
E3745,Wendy Benson,S015,Risk Management,3,4,No
E2016,David George,S012,Project Management,2,2,No
E4074,Thomas Martin,S003,Node.js,8,10,No
E2067,Melissa Summers,S003,Node.js,4,1,Yes
E1240,Melissa Smith,S006,Python,2,4,Yes
E3684,Jennifer Shaffer,S005,HTML/CSS,9,12,Yes
E1953,Jamie Shields,S001,JavaScript,4,2,No
E3108,Brandon Jensen,S013,Financial Modeling,10,12,No
E121,Danielle Ingram,S012,Project Management,3,1,Yes
E2048,Brenda Walker,S004,Docker,4,4,Yes
E2465,William Gutierrez,S005,HTML/CSS,3,2,No
E1045,Cathy Dunn,S007,SQL,1,2,Yes
E4610,Matthew Adkins,S005,HTML/CSS,2,1,Yes
E3651,Destiny Patterson,S004,Docker,1,3,No
E1111,Joseph Pena II,S007,SQL,8,8,No
E3343,Michelle Davis,S007,SQL,7,5,No
E1236,Robert Valdez,S003,Node.js,3,2,No
E1833,Amber Weaver,S003,Node.js,5,1,Yes
E3116,Dr. Bridget Jimenez MD,S008,Machine Learning,10,11,No
E4148,James Hall,S006,Python,10,9,Yes
E1384,Rhonda Webb,S002,React,1,4,Yes
E3022,Danielle Hale,S003,Node.js,5,4,Yes
E4231,Tiffany Glover,S011,Consulting Basics,1,4,Yes
E4908,Ryan Brooks,S003,Node.js,1,2,No
E4714,Rachel Jones,S008,Machine Learning,5,2,Yes
E3710,John Barnett,S009,Data Visualization,2,4,No
E4078,Jeffrey Rodriguez,S013,Financial Modeling,8,6,Yes
E4137,Monique Jones,S004,Docker,3,4,Yes
E2165,Sydney Sanford,S015,Risk Management,1,3,Yes
E3678,Charles Smith,S012,Project Management,3,3,Yes
E4120,Julie Butler,S002,React,2,2,Yes
E4559,Philip Ballard,S011,Consulting Basics,1,2,Yes
E3565,Michael Smith,S015,Risk Management,9,7,Yes
E2372,Kelly Butler,S015,Risk Management,2,1,Yes
E1638,Alexander Walker,S010,Big Data,5,2,Yes
E943,Christina Brown,S007,SQL,5,4,No
E4489,Joshua Fowler,S015,Risk Management,1,1,No
E393,Erin Jones,S007,SQL,2,1,Yes
E4125,Sara Austin,S011,Consulting Basics,6,9,Yes
E2415,Sara Lester,S011,Consulting Basics,4,3,Yes
E2033,Andres Griffith,S014,Client Management,1,3,Yes
E1995,Daniel Schultz,S011,Consulting Basics,2,2,No
E3798,Jason Matthews,S006,Python,3,1,No
E3326,Seth Hill,S001,JavaScript,5,1,No
E653,Maria Hicks,S002,React,8,9,No
E045,Jason Cooper,S008,Machine Learning,2,1,No
E1313,Kristina Barry,S014,Client Management,3,3,Yes
E2109,John Estrada,S015,Risk Management,5,2,Yes
E4184,Jeffrey Barnes,S012,Project Management,3,3,No
E1846,William Fox,S006,Python,4,4,No
E2743,Nathaniel Lewis,S011,Consulting Basics,3,4,No
E477,Brittany Dyer,S015,Risk Management,8,10,Yes
E1111,Joseph Pena II,S005,HTML/CSS,6,5,Yes
E4663,Christina Hickman,S001,JavaScript,5,4,No
E1102,Molly Rodriguez,S014,Client Management,1,2,No
E1414,Jose Johnson,S011,Consulting Basics,5,1,No
E4169,Bridget Williams,S008,Machine Learning,3,1,No
E2899,Danielle Elliott,S004,Docker,2,1,No
E3250,Robert Fisher,S006,Python,3,4,No
E3270,Robert Evans,S013,Financial Modeling,4,2,Yes
E3869,Becky Collier,S007,SQL,2,1,No
E3916,Dana Lee,S014,Client Management,7,11,Yes
E1485,Brittany Jacobs,S015,Risk Management,4,3,No
E4799,Valerie Hanson,S006,Python,2,1,No
E224,Stephanie Rowe,S014,Client Management,3,4,Yes
E1818,Angela Nichols,S012,Project Management,3,3,Yes
E1239,Nicholas Chaney,S010,Big Data,4,2,No
E1081,Timothy Horne,S014,Client Management,1,2,Yes
E4510,Nicholas Jackson,S008,Machine Learning,3,1,Yes
E4904,Gina Hancock,S004,Docker,3,1,Yes
E2630,Curtis Glover,S005,HTML/CSS,1,1,Yes
E2688,Douglas Freeman,S002,React,3,2,Yes
E1107,Walter Griffin,S003,Node.js,1,1,No
E720,Amy Nguyen,S011,Consulting Basics,1,2,No
E2299,Nicholas Schmidt,S004,Docker,1,4,No
E3396,Amanda Nash,S003,Node.js,2,2,Yes
E4345,Rebecca Evans,S013,Financial Modeling,5,2,Yes
E4893,Kimberly Lopez,S015,Risk Management,10,9,Yes
E1037,Kimberly Malone,S004,Docker,1,2,No
E433,Sarah Peterson,S011,Consulting Basics,6,9,No
E282,Andrea Cervantes,S013,Financial Modeling,3,2,No
E1004,Rebecca Gomez,S003,Node.js,7,10,Yes
E300,Heather Flores,S010,Big Data,1,4,No
E973,Donald Sullivan,S001,JavaScript,2,4,No
E3603,Carrie Jones,S011,Consulting Basics,3,2,No
E3356,Sara Guzman,S011,Consulting Basics,4,3,No
E3469,Christopher Sosa,S004,Docker,3,4,No
E1754,James Buckley,S006,Python,4,3,Yes
E4406,Ashley Hicks,S009,Data Visualization,2,2,No
E2767,William Wells,S013,Financial Modeling,8,9,Yes
E4557,Laurie Hernandez,S011,Consulting Basics,3,2,No
E2642,Denise Allen,S004,Docker,4,4,No
E4590,Rebekah Foster,S010,Big Data,2,1,No
E2602,Mary Mendez,S005,HTML/CSS,7,8,Yes
E1771,Barbara Stephens,S009,Data Visualization,6,6,No
E4421,Angela Bennett,S008,Machine Learning,10,5,No
E4824,David Williams,S008,Machine Learning,2,1,Yes
E741,Daniel Frost,S011,Consulting Basics,3,1,Yes
E4282,Melissa Pham,S011,Consulting Basics,8,11,Yes
E3876,Thomas Robinson,S006,Python,2,3,Yes
E1055,Amy Rogers,S002,React,4,3,No
E2096,James Lopez,S004,Docker,5,1,Yes
E4283,Mr. Jeremy Wagner,S005,HTML/CSS,3,1,No
E347,Sarah Lee,S012,Project Management,5,1,Yes
E2609,Patrick Johnson,S008,Machine Learning,4,4,No
E2039,Megan Walls,S004,Docker,1,3,No
E1897,Maria Cannon MD,S010,Big Data,1,1,Yes
E167,Curtis Cole,S010,Big Data,1,4,No
E072,Donald Velez,S012,Project Management,2,1,Yes
E506,Brian Maddox,S002,React,8,12,Yes
E2205,Stephen Colon,S015,Risk Management,4,4,Yes
E4877,Christopher Allen,S012,Project Management,7,12,No
E392,Patricia Morrison,S007,SQL,4,3,Yes
E909,Kristen Suarez,S010,Big Data,7,7,No
E4359,Jimmy Smith,S003,Node.js,8,10,Yes
E2695,Kyle Martinez,S012,Project Management,4,4,No
E209,Samantha Hall,S015,Risk Management,10,12,Yes
E192,Brenda Murphy,S007,SQL,4,1,Yes
E4625,Thomas Wilson,S002,React,5,3,Yes
E3196,Dorothy Wolfe,S003,Node.js,10,8,No
E601,Doris Roman,S002,React,2,3,No
E098,Matthew Perry,S005,HTML/CSS,2,3,No
E582,Kristen Dominguez,S005,HTML/CSS,4,4,Yes
E4335,Jennifer Ramirez,S012,Project Management,5,1,No
E4888,David Hammond,S010,Big Data,4,1,No
E1001,Lauren Williams,S006,Python,4,4,No
E2610,Amanda Trevino,S002,React,1,1,Yes
E2427,Katrina Pierce,S009,Data Visualization,8,11,Yes
E4362,Carlos Gallegos,S004,Docker,5,4,Yes
E958,Carla Martin,S007,SQL,2,4,No
E3027,Lindsay Jordan,S014,Client Management,4,1,Yes
E173,Brandon Jordan,S008,Machine Learning,4,1,No
E4524,Bryan Harris,S002,React,4,3,Yes
E4288,Peter Avery,S003,Node.js,4,1,No
E835,Timothy Delacruz,S010,Big Data,1,2,Yes
E970,Billy Young,S001,JavaScript,5,1,No
E4287,Tammy Moran,S005,HTML/CSS,6,6,Yes
E1414,Jose Johnson,S013,Financial Modeling,8,12,No
E3620,James Harris,S002,React,5,1,No
E3785,Kristie Gamble,S011,Consulting Basics,4,3,Yes
E1870,Deanna Lopez,S008,Machine Learning,1,3,Yes
E1314,Michael Russell,S007,SQL,3,2,No
E1597,Samantha Grimes,S009,Data Visualization,2,2,Yes
E1243,Christopher Glass,S002,React,4,2,No
E1064,Adam Bradford,S003,Node.js,1,4,Yes
E1743,Daniel Williams,S012,Project Management,5,4,Yes
E4510,Nicholas Jackson,S002,React,2,3,No
E2791,Jill Jordan,S009,Data Visualization,5,1,Yes
E936,Joanna Kelley,S013,Financial Modeling,2,2,No
E4130,Gregory Lawrence,S011,Consulting Basics,2,2,No
E1615,Carol Robinson,S001,JavaScript,6,12,Yes
E572,Crystal Gonzalez,S007,SQL,2,1,No
E1821,Anna Washington,S008,Machine Learning,5,2,Yes
E616,Michael Smith MD,S005,HTML/CSS,7,6,No
E4173,Michael Stanton,S003,Node.js,10,12,No
E1963,Mr. Jonathan Green,S009,Data Visualization,4,1,No
E4988,Danielle Huff,S007,SQL,5,3,Yes
E1175,Sarah Moon,S002,React,4,1,No
E2931,Sheri Robinson,S005,HTML/CSS,3,4,No
E3434,John Peterson,S012,Project Management,5,3,Yes
E3279,Diana Myers,S015,Risk Management,5,1,Yes
E1632,John Edwards,S008,Machine Learning,2,3,Yes
E2188,Tiffany Williams,S003,Node.js,4,2,No
E1452,David Howard,S008,Machine Learning,10,6,Yes
E1377,Jacob Nguyen,S008,Machine Learning,2,1,No
E2546,Samuel Johnson,S009,Data Visualization,2,2,Yes
E1190,Kevin Goodman,S010,Big Data,5,3,Yes
E3374,Emily Stewart,S009,Data Visualization,2,1,No
E2483,Kenneth Phillips,S005,HTML/CSS,4,2,No
E3919,Jennifer Ibarra,S003,Node.js,6,10,No
E1952,Anthony Owens,S011,Consulting Basics,1,2,Yes
E3208,William Rodriguez,S013,Financial Modeling,7,12,No
E1579,William Davis,S007,SQL,2,2,No
E3331,Chris Baker,S004,Docker,7,12,Yes
E4605,Elizabeth Pope,S008,Machine Learning,5,3,Yes
E2109,John Estrada,S009,Data Visualization,8,7,No
E021,Laura Clarke,S010,Big Data,2,4,No
E1127,Elizabeth Marquez,S004,Docker,4,3,Yes
E617,David Perez,S014,Client Management,4,3,Yes
E3412,Ian Reid,S010,Big Data,5,2,No
E3125,Bruce Petersen,S010,Big Data,2,4,Yes
E3108,Brandon Jensen,S010,Big Data,1,4,No
E717,Zachary Brown,S011,Consulting Basics,4,3,Yes
E3047,Amy Campbell,S007,SQL,4,3,No
E600,Paul Johnson,S008,Machine Learning,10,5,Yes
E1294,Sara Roberts,S001,JavaScript,1,1,Yes
E233,Courtney Stevens,S009,Data Visualization,10,8,Yes
E439,Alexa Castro,S002,React,2,4,Yes
E1969,Amanda Rodriguez,S005,HTML/CSS,4,4,No
E1403,Michael Garcia,S012,Project Management,1,3,Yes
E4509,Peggy Matthews,S006,Python,2,2,Yes
E4282,Melissa Pham,S013,Financial Modeling,5,2,No
E066,Marcus Griffin,S006,Python,5,2,No
E1914,Ralph Gutierrez,S003,Node.js,2,2,No
E4376,Catherine Williams,S005,HTML/CSS,7,10,Yes
E2841,Tyler Andrews,S001,JavaScript,5,1,No
E3267,Kathy Silva,S013,Financial Modeling,3,4,No
E2029,Heather Rowe,S006,Python,4,4,No
E216,Barbara Hernandez,S015,Risk Management,6,7,No
E3045,Cody Martin,S005,HTML/CSS,1,2,No
E3761,Tammy Mccarthy,S005,HTML/CSS,1,2,No
E4841,Becky Ellis,S006,Python,2,3,Yes
E2123,Lisa Wu,S001,JavaScript,8,6,No
E1226,Jacob Murphy,S008,Machine Learning,5,2,Yes
E3325,Jasmine Rodriguez,S015,Risk Management,3,2,Yes
E219,Amy Carter,S005,HTML/CSS,5,4,No
E408,Andrew Davis,S002,React,9,8,No
E1971,Amy Curry,S009,Data Visualization,2,2,Yes
E3238,Cindy Stephens,S004,Docker,2,4,No
E867,Tristan Rivera,S011,Consulting Basics,2,2,Yes
E899,Shawna Clark,S006,Python,3,4,No
E2635,Ricardo Mitchell,S014,Client Management,2,3,No
E2436,Carla Smith,S013,Financial Modeling,1,3,No
E2175,Matthew Smith,S008,Machine Learning,10,8,Yes
E572,Crystal Gonzalez,S005,HTML/CSS,5,1,No
E3358,Nathan Wade,S015,Risk Management,7,9,No
E3304,Danielle Conley,S008,Machine Learning,2,2,No
E1935,Christina Smith,S012,Project Management,1,2,No
E496,Jacqueline Martin MD,S015,Risk Management,5,2,Yes
E604,John Gregory DDS,S010,Big Data,10,8,No
E3528,Holly Phillips,S006,Python,4,4,No
E4414,David Garcia,S015,Risk Management,4,1,No
E825,Rebecca Bentley,S014,Client Management,10,6,Yes
E399,Kristin Edwards,S012,Project Management,3,1,No
E2182,Ann Clark,S003,Node.js,3,1,Yes
E4867,Kimberly Owens,S008,Machine Learning,3,2,No
E2608,Tom Lee,S003,Node.js,4,1,No
E4700,Kyle Blankenship,S006,Python,2,3,Yes
E1063,Mary Stafford,S009,Data Visualization,1,1,Yes
E095,Lisa Steele,S004,Docker,5,1,No
E1464,Tyrone Delacruz,S014,Client Management,3,4,No
E3509,Christopher Bernard,S009,Data Visualization,6,6,No
E1586,Gregory Decker,S011,Consulting Basics,10,9,Yes
E389,Richard Gomez,S008,Machine Learning,2,1,Yes
E4613,Christopher Kim,S001,JavaScript,5,1,Yes
E281,Michael Villa,S012,Project Management,2,4,No
E1253,Alisha Wiley,S007,SQL,3,4,No
E3401,Terry Allen,S004,Docker,6,9,Yes
E2288,Joseph Morgan,S014,Client Management,2,3,No
E1287,Michael Smith,S002,React,8,12,No
E4567,Beverly Mcgrath,S013,Financial Modeling,1,2,Yes
E1574,Kristin Ward,S013,Financial Modeling,5,1,Yes
E1823,Christopher Rogers,S013,Financial Modeling,10,12,Yes
E4774,Taylor Hodge,S012,Project Management,4,2,Yes
E4407,Dean Liu,S014,Client Management,3,2,Yes
E955,Jeremy Martin,S006,Python,7,12,No
E1728,Christina Spencer,S005,HTML/CSS,3,2,Yes
E4495,Rebecca Lopez,S009,Data Visualization,1,4,No
E2707,Samantha Anderson,S010,Big Data,5,3,No
E1027,John Walters,S003,Node.js,10,9,No
E4880,Gregory Castro,S011,Consulting Basics,6,6,No
E755,Cody Roberts,S007,SQL,5,2,No
E4800,Sarah Sawyer,S003,Node.js,7,6,Yes
E2505,Darren Roach,S013,Financial Modeling,8,12,Yes
E363,Jennifer Miller,S004,Docker,5,1,No
E1241,Brittany Lynch,S004,Docker,3,1,No
E1824,Rachel Taylor,S011,Consulting Basics,6,8,Yes
E2053,Rebecca Young,S012,Project Management,7,11,No
E1619,Troy Hahn,S009,Data Visualization,10,10,Yes
E3902,Michele Crawford,S003,Node.js,1,3,No
E1121,Dawn Fischer,S010,Big Data,10,9,No
E897,Barbara Ballard,S002,React,6,9,No
E1762,Lisa Hendricks,S008,Machine Learning,3,4,Yes
E854,Jeffrey Day,S011,Consulting Basics,2,1,No
E3526,Gary Wilcox,S001,JavaScript,2,3,Yes
E712,Carrie Torres,S009,Data Visualization,3,2,Yes
E036,Andrea Johnson,S011,Consulting Basics,2,1,No
E1539,James Bond,S005,HTML/CSS,6,6,No
E2317,Brittany Smith,S015,Risk Management,3,4,Yes
E458,John Martinez,S014,Client Management,4,4,Yes
E4657,James Turner,S001,JavaScript,4,3,Yes
E4203,Jessica Carr,S008,Machine Learning,1,2,No
E3020,Kathy Goodman,S013,Financial Modeling,5,3,Yes
E2745,Laura Carter MD,S011,Consulting Basics,2,1,No
E398,Mrs. Rebecca Whitney,S002,React,5,2,Yes
E831,Richard Schwartz,S015,Risk Management,5,3,Yes
E1291,Stephen Bell,S011,Consulting Basics,1,4,Yes
E2208,Sierra Olson,S006,Python,4,3,Yes
E4904,Gina Hancock,S008,Machine Learning,3,2,No
E2310,Amanda Powell,S003,Node.js,2,2,No
E678,Veronica Morris,S005,HTML/CSS,8,11,Yes
E2758,Kimberly Montgomery,S003,Node.js,4,4,Yes
E2538,Brian Jennings,S005,HTML/CSS,3,2,No
E2010,Hannah Reynolds,S007,SQL,5,2,No
E1165,Ryan Smith,S005,HTML/CSS,4,2,Yes
E1379,Meghan Smith,S014,Client Management,2,4,Yes
E1221,Jacob Jennings,S014,Client Management,2,3,No
E115,Jose Chase,S003,Node.js,1,3,No
E4676,Francisco Berry,S004,Docker,4,3,No
E385,Marco Gonzalez,S013,Financial Modeling,2,4,Yes
E1488,Lisa Hill,S006,Python,5,3,Yes
E3283,Sharon Clark,S011,Consulting Basics,2,4,Yes
E3482,Brenda Noble,S002,React,5,3,No
E3841,Haley Hill,S015,Risk Management,3,3,Yes
E1578,Dustin Moore,S011,Consulting Basics,3,2,No
E4452,Chelsea Smith,S013,Financial Modeling,3,3,No
E456,William Torres,S007,SQL,1,4,Yes
E740,Michelle Edwards,S001,JavaScript,2,4,No
E2399,Diamond Paul,S004,Docker,5,4,No
E2272,Shelley Burns,S001,JavaScript,3,4,No
E2733,Mrs. Christina Wilcox,S008,Machine Learning,1,4,No
E3592,Joanne Armstrong,S011,Consulting Basics,4,1,No
E2137,Tonya Hill,S002,React,4,2,Yes
E1757,Karen Diaz,S012,Project Management,3,2,Yes
E3311,Monique Chen,S005,HTML/CSS,1,2,No
E4185,Vincent Beck,S005,HTML/CSS,5,2,No
E3440,Jennifer Brock,S012,Project Management,10,10,Yes
E3501,Ronald Jackson,S001,JavaScript,9,7,No
E3490,Lacey Williams,S006,Python,4,1,Yes
E4245,Jennifer Navarro,S010,Big Data,3,3,Yes
E4577,Julia Buchanan,S006,Python,1,1,No
E4569,Anthony Adams Jr.,S002,React,4,1,No
E1376,Charles Doyle,S013,Financial Modeling,9,9,Yes
E2235,Yvonne Snow,S006,Python,10,7,No
E3029,Jessica Campbell,S002,React,1,3,No
E4328,Dr. George Mack,S009,Data Visualization,4,4,Yes
E2104,Austin Jackson,S010,Big Data,5,1,No
E1076,Stephanie Green,S004,Docker,5,3,No
E1290,Peter Little,S006,Python,3,4,Yes
E4947,Peter Roberts,S002,React,3,1,Yes
E2063,Joel Evans,S007,SQL,2,4,No
E2619,Tiffany Andrews,S009,Data Visualization,3,1,No
E4501,Brian Jordan,S005,HTML/CSS,3,1,No
E3723,Brian Baxter,S012,Project Management,5,1,Yes
E2231,Christina Vaughn,S013,Financial Modeling,2,3,No
E4867,Kimberly Owens,S002,React,2,4,Yes
E433,Sarah Peterson,S004,Docker,5,2,Yes
E3688,Regina Cohen,S005,HTML/CSS,4,2,Yes
E687,Richard Davis,S004,Docker,1,3,Yes
E1608,Vincent Gilbert,S006,Python,8,7,Yes
E3138,Timothy Day,S005,HTML/CSS,2,1,Yes
E1989,Nathaniel Hernandez,S009,Data Visualization,3,3,Yes
E2280,Tammy Alexander,S015,Risk Management,10,12,No
E532,Daniel Rivas,S005,HTML/CSS,5,4,No
E1191,Judith Baldwin,S015,Risk Management,5,4,Yes
E3872,Denise Morris,S007,SQL,9,6,Yes
E4131,Jonathan Huber,S002,React,4,1,No
E1340,Ronnie Williams,S008,Machine Learning,4,1,Yes
E4302,Grace Allen,S003,Node.js,4,1,No
E3716,George Lopez,S001,JavaScript,3,1,Yes
E2135,Timothy Martinez,S005,HTML/CSS,1,3,No
E4480,Tina Bush,S010,Big Data,1,1,No
E2842,Wanda Walsh,S004,Docker,5,2,No
E3514,Haley Williams,S002,React,2,1,No
E2249,Erin Mendoza,S011,Consulting Basics,2,2,No
E4797,Kayla Strickland,S003,Node.js,9,6,Yes
E3678,Charles Smith,S002,React,5,2,Yes
E574,Patricia Hays,S009,Data Visualization,3,2,No
E2150,Molly Owen,S007,SQL,3,1,Yes
E3083,Christine Ward,S012,Project Management,1,3,Yes
E4033,Michael Williams,S006,Python,5,4,Yes
E2460,Nicholas Gould,S004,Docker,1,3,No
E3535,Megan Newton,S010,Big Data,4,4,No
E4971,Debra Ray,S011,Consulting Basics,2,4,No
E4881,Danielle Kelly,S015,Risk Management,4,2,Yes
E179,Matthew Osborne,S002,React,10,9,Yes
E940,Jennifer Daniel,S014,Client Management,2,1,Yes
E1399,Brandon Carter,S012,Project Management,2,1,No
E4733,Mark Vasquez,S005,HTML/CSS,3,4,Yes
E4650,Jeremy Howe,S001,JavaScript,3,2,No
E1443,Michelle Orozco,S007,SQL,3,2,No
E2119,Valerie Robinson,S008,Machine Learning,5,2,No
E2123,Lisa Wu,S011,Consulting Basics,8,10,Yes
E1197,Aimee Murray,S009,Data Visualization,2,2,No
E904,Adam Mitchell,S007,SQL,4,2,Yes
E2223,Jacob Farmer,S006,Python,8,9,Yes
E756,James Roach,S011,Consulting Basics,6,10,Yes
E2482,Joy Brown,S009,Data Visualization,4,4,No
E3124,Rachel Torres,S003,Node.js,3,3,Yes
E1413,Ricardo Sullivan,S010,Big Data,4,4,Yes
E4532,Frank Cardenas,S002,React,3,3,Yes
E4661,Roger Richardson,S006,Python,5,3,Yes
E1911,Cameron Jensen,S014,Client Management,3,3,Yes
E301,Samantha Peterson,S010,Big Data,4,4,No
E1568,Amy Gonzales,S009,Data Visualization,5,4,Yes
E2416,Joseph White,S011,Consulting Basics,2,4,No
E1544,Heather Wise,S013,Financial Modeling,2,4,No
E1703,Michael Castillo,S014,Client Management,4,3,No
E1624,Natasha Burns,S014,Client Management,2,4,No
E3106,Erica Griffin,S011,Consulting Basics,5,4,No
E1733,Nicole Fitzgerald,S001,JavaScript,5,2,Yes
E3595,Christopher Barker,S002,React,1,3,Yes
E1537,Eric Woodard,S009,Data Visualization,6,9,Yes
E3836,Joshua Smith,S013,Financial Modeling,4,2,No
E760,Frank Johnson,S006,Python,5,2,Yes
E2231,Christina Vaughn,S003,Node.js,4,3,Yes
E2932,Tracy Peters DDS,S013,Financial Modeling,1,1,Yes
E3550,Daniel Acevedo,S008,Machine Learning,1,2,No
E1755,Robert Deleon,S007,SQL,8,12,Yes
E3738,Beth Baker,S001,JavaScript,5,4,No
E2229,Stephen Cochran,S013,Financial Modeling,4,3,Yes
E4691,Amanda Ramirez,S007,SQL,8,7,Yes
E1443,Michelle Orozco,S008,Machine Learning,10,8,Yes
E3454,Garrett Johnson,S011,Consulting Basics,7,9,Yes
E3556,Cody Mccall,S007,SQL,8,8,No
E3417,Joseph Stone,S012,Project Management,5,3,No
E2682,Joanna Rios,S004,Docker,5,4,No
E239,Brittany Parrish,S003,Node.js,2,3,Yes
E4504,Susan Peterson,S015,Risk Management,1,4,Yes
E470,Robin Nelson,S002,React,1,1,No
E4034,Sandra Snyder,S009,Data Visualization,1,1,No
E3658,Kristin Kline,S002,React,8,9,Yes
E2077,Karen Sawyer,S012,Project Management,2,1,Yes
E1857,Jose Smith,S014,Client Management,1,4,No
E895,John Shaffer,S010,Big Data,5,4,No
E4613,Christopher Kim,S002,React,1,4,Yes
E1650,David Carey,S004,Docker,2,4,No
E3439,William Willis,S012,Project Management,8,12,No
E423,Daniel Gonzales,S009,Data Visualization,3,4,Yes
E2255,Douglas Barnes,S006,Python,1,3,No
E2586,Justin Tucker,S001,JavaScript,4,2,No
E2092,Shane Martinez,S001,JavaScript,9,5,Yes
E1494,Matthew Odonnell,S006,Python,1,2,Yes
E1041,Michael Hatfield,S002,React,6,7,Yes
E3148,Rachel Valenzuela,S008,Machine Learning,7,11,No
E4792,Bridget Shaw,S011,Consulting Basics,4,3,No
E2129,Melissa Grant,S006,Python,9,5,Yes
E1510,Amber Smith,S004,Docker,9,12,No
E639,Mario Ballard,S002,React,3,4,Yes
E1681,Christopher Garrett,S014,Client Management,4,4,No
E2882,Krystal Wright,S004,Docker,2,2,Yes
E1475,Marvin Williams,S003,Node.js,8,6,Yes
E3591,Alexa Sanders,S003,Node.js,5,3,No
E726,Louis Peterson,S009,Data Visualization,4,4,No
E045,Jason Cooper,S009,Data Visualization,1,4,Yes
E4849,Angela Griffin,S003,Node.js,9,12,No
E831,Richard Schwartz,S004,Docker,1,4,Yes
E2555,Erika Jordan,S004,Docker,10,12,No
E054,Kelly Cuevas,S009,Data Visualization,1,1,Yes
E3112,Brian Hernandez,S005,HTML/CSS,3,1,Yes
E2867,Kelly Rocha,S014,Client Management,4,3,No
E2089,Benjamin Gutierrez,S003,Node.js,2,3,Yes
E787,Paul Myers,S009,Data Visualization,5,1,No
E4903,Jason Williams,S003,Node.js,4,1,Yes
E3539,Joseph Castro,S012,Project Management,3,1,Yes
E4436,Christopher Johnson,S008,Machine Learning,4,3,No
E3709,Antonio Lucas,S013,Financial Modeling,1,4,No
E3631,Sheri Brown,S002,React,8,11,No
E4133,Melissa Smith,S002,React,4,4,Yes
E2797,Emma Barrett,S012,Project Management,3,1,No
E4504,Susan Peterson,S011,Consulting Basics,8,9,Yes
E3171,Jeffrey Meyer,S002,React,4,1,No
E615,Julie Sanchez,S012,Project Management,1,3,Yes
E2872,Laura Osborne,S011,Consulting Basics,5,4,Yes
E938,Hector Fernandez,S011,Consulting Basics,4,4,No
