,emp_id,emp_name,department,designation,DOJ,age,experience,salary,no_of_promotions,education,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications,no_of_projects,manager_rating,promotion,T_id,T_name,project_score,hackerrank_score,completed,skill_category
2938,E1353,Melissa Fowler,Engineering,Senior Developer,2015-08-29,42,11,117394.0,1,MBA,S012,Project Management,5.0,3.0,Yes,15,3,1,T007,Machine Learning Basics,22.0,16.0,0.0,consulting
2939,E1353,Melissa Fowler,Engineering,Senior Developer,2015-08-29,42,11,117394.0,1,MBA,S006,Python,5.0,3.0,No,15,3,1,T007,Machine Learning Basics,22.0,16.0,0.0,data
2940,E1353,Melissa Fowler,Engineering,Senior Developer,2015-08-29,42,11,117394.0,1,MBA,S015,Risk Management,8.0,5.0,No,15,3,1,T007,Machine Learning Basics,22.0,16.0,0.0,consulting
2941,E1353,Melissa Fowler,Engineering,Senior Developer,2015-08-29,42,11,117394.0,1,MBA,S001,JavaScript,1.0,3.0,No,15,3,1,T007,Machine Learning Basics,22.0,16.0,0.0,full_stack
2942,E1353,Melissa Fowler,Engineering,Senior Developer,2015-08-29,42,11,117394.0,1,MBA,S004,Docker,6.0,10.0,No,15,3,1,T007,Machine Learning Basics,22.0,16.0,0.0,full_stack
2943,E1354,Paul Barron,Finance,Manager,2010-02-15,45,20,99581.41547619048,1,Bachelors,NA,NA,0.0,0.0,NA,22,1,0,NA,NA,0.0,0.0,0.0,
2944,E1355,Julie Hodges,Marketing,Junior Developer,2007-04-26,25,4,42123.73178807947,2,MBA,NA,NA,0.0,0.0,NA,3,2,1,NA,NA,0.0,0.0,0.0,
2945,E1356,Rita Andersen,HR,Junior Developer,2016-12-14,28,3,43930.0,1,Bachelors,S002,React,8.0,5.0,No,28,4,0,T009,DevOps with Docker,23.0,34.0,0.0,full_stack
2946,E1356,Rita Andersen,HR,Junior Developer,2016-12-14,28,3,43930.0,1,Bachelors,S002,React,8.0,5.0,No,28,4,0,T006,Financial Modeling,30.0,16.0,0.0,full_stack
2947,E1356,Rita Andersen,HR,Junior Developer,2016-12-14,28,3,43930.0,1,Bachelors,S006,Python,1.0,4.0,No,28,4,0,T009,DevOps with Docker,23.0,34.0,0.0,data
2948,E1356,Rita Andersen,HR,Junior Developer,2016-12-14,28,3,43930.0,1,Bachelors,S006,Python,1.0,4.0,No,28,4,0,T006,Financial Modeling,30.0,16.0,0.0,data
2949,E1357,Katherine Perez,Finance,Senior Developer,2008-01-23,30,10,61730.0,1,MBA,S014,Client Management,5.0,2.0,No,26,2,1,NA,NA,0.0,0.0,0.0,consulting
2950,E1358,Allison Salazar,Engineering,Junior Developer,2007-05-05,25,4,35871.0,1,Bachelors,S006,Python,9.0,11.0,Yes,18,1,1,T002,React and Redux,84.0,90.0,1.0,data
2951,E1358,Allison Salazar,Engineering,Junior Developer,2007-05-05,25,4,35871.0,1,Bachelors,S006,Python,9.0,11.0,Yes,18,1,1,T008,Data Science Bootcamp,15.0,28.0,0.0,data
2952,E1358,Allison Salazar,Engineering,Junior Developer,2007-05-05,25,4,35871.0,1,Bachelors,S005,HTML/CSS,6.0,9.0,No,18,1,1,T002,React and Redux,84.0,90.0,1.0,full_stack
2953,E1358,Allison Salazar,Engineering,Junior Developer,2007-05-05,25,4,35871.0,1,Bachelors,S005,HTML/CSS,6.0,9.0,No,18,1,1,T008,Data Science Bootcamp,15.0,28.0,0.0,full_stack
2954,E1358,Allison Salazar,Engineering,Junior Developer,2007-05-05,25,4,35871.0,1,Bachelors,S003,Node.js,1.0,2.0,No,18,1,1,T002,React and Redux,84.0,90.0,1.0,full_stack
2955,E1358,Allison Salazar,Engineering,Junior Developer,2007-05-05,25,4,35871.0,1,Bachelors,S003,Node.js,1.0,2.0,No,18,1,1,T008,Data Science Bootcamp,15.0,28.0,0.0,full_stack
2956,E1359,Crystal Berry,HR,Manager,2021-04-29,44,23,104579.0,3,Bachelors,S015,Risk Management,2.0,2.0,Yes,17,4,0,T010,Node.js Masterclass,25.0,6.0,0.0,consulting
2957,E1359,Crystal Berry,HR,Manager,2021-04-29,44,23,104579.0,3,Bachelors,S015,Risk Management,2.0,2.0,Yes,17,4,0,T005,Full-Stack Web Development,46.0,75.0,1.0,consulting
2958,E1359,Crystal Berry,HR,Manager,2021-04-29,44,23,104579.0,3,Bachelors,S001,JavaScript,6.0,12.0,No,17,4,0,T010,Node.js Masterclass,25.0,6.0,0.0,full_stack
2959,E1359,Crystal Berry,HR,Manager,2021-04-29,44,23,104579.0,3,Bachelors,S001,JavaScript,6.0,12.0,No,17,4,0,T005,Full-Stack Web Development,46.0,75.0,1.0,full_stack
2960,E1360,Manuel Thompson,Finance,Senior Developer,2007-09-22,41,11,82633.0,2,Bachelors,S002,React,6.0,9.0,Yes,23,2,0,T002,React and Redux,97.0,60.0,1.0,full_stack
2961,E1360,Manuel Thompson,Finance,Senior Developer,2007-09-22,41,11,82633.0,2,Bachelors,S002,React,6.0,9.0,Yes,23,2,0,T009,DevOps with Docker,9.0,13.0,0.0,full_stack
2962,E1360,Manuel Thompson,Finance,Senior Developer,2007-09-22,41,11,82633.0,2,Bachelors,S002,React,10.0,7.0,Yes,23,2,0,T002,React and Redux,97.0,60.0,1.0,full_stack
2963,E1360,Manuel Thompson,Finance,Senior Developer,2007-09-22,41,11,82633.0,2,Bachelors,S002,React,10.0,7.0,Yes,23,2,0,T009,DevOps with Docker,9.0,13.0,0.0,full_stack
2964,E1361,David Rose,Engineering,Manager,2010-12-12,48,20,85830.0,1,Bachelors,S012,Project Management,1.0,2.0,Yes,1,3,1,T001,SQL Mastery,40.0,18.0,0.0,consulting
2965,E1361,David Rose,Engineering,Manager,2010-12-12,48,20,85830.0,1,Bachelors,S012,Project Management,1.0,2.0,Yes,1,3,1,T013,Advanced Data Visualization,93.0,85.0,0.0,consulting
2966,E1361,David Rose,Engineering,Manager,2010-12-12,48,20,85830.0,1,Bachelors,S007,SQL,7.0,12.0,Yes,1,3,1,T001,SQL Mastery,40.0,18.0,0.0,data
2967,E1361,David Rose,Engineering,Manager,2010-12-12,48,20,85830.0,1,Bachelors,S007,SQL,7.0,12.0,Yes,1,3,1,T013,Advanced Data Visualization,93.0,85.0,0.0,data
2968,E1361,David Rose,Engineering,Manager,2010-12-12,48,20,85830.0,1,Bachelors,S002,React,10.0,12.0,Yes,1,3,1,T001,SQL Mastery,40.0,18.0,0.0,full_stack
2969,E1361,David Rose,Engineering,Manager,2010-12-12,48,20,85830.0,1,Bachelors,S002,React,10.0,12.0,Yes,1,3,1,T013,Advanced Data Visualization,93.0,85.0,0.0,full_stack
2970,E1362,Edward Johnston,Marketing,Senior Developer,2004-11-25,46,11,111837.0,1,Masters,S008,Machine Learning,10.0,5.0,Yes,8,3,0,T003,Business Process Management,37.0,31.0,0.0,data
2971,E1363,Rebecca Kennedy,HR,Senior Developer,2012-01-23,47,11,105456.0,3,Bachelors,S011,Consulting Basics,4.0,3.0,No,10,2,1,T013,Advanced Data Visualization,27.0,4.0,0.0,consulting
2972,E1363,Rebecca Kennedy,HR,Senior Developer,2012-01-23,47,11,105456.0,3,Bachelors,S004,Docker,2.0,3.0,No,10,2,1,T013,Advanced Data Visualization,27.0,4.0,0.0,full_stack
2973,E1364,Roy Sanchez,HR,Senior Developer,2018-04-18,42,11,113480.0,3,MBA,NA,NA,0.0,0.0,NA,19,2,1,NA,NA,0.0,0.0,0.0,
2974,E1365,Alexander Gillespie,HR,Junior Developer,2007-12-14,22,0,21927.0,0,Masters,NA,NA,0.0,0.0,NA,30,2,0,NA,NA,0.0,0.0,0.0,
2975,E1366,Bryan Nelson,Marketing,Junior Developer,2015-03-27,24,0,28596.0,0,MBA,NA,NA,0.0,0.0,NA,2,1,1,T010,Node.js Masterclass,8.0,37.0,0.0,
2976,E1366,Bryan Nelson,Marketing,Junior Developer,2015-03-27,24,0,28596.0,0,MBA,NA,NA,0.0,0.0,NA,2,1,1,T005,Full-Stack Web Development,21.0,21.0,0.0,
2977,E1367,Adam Bennett,Marketing,Mid-level Developer,2006-10-21,26,5,45870.0,0,Bachelors,S006,Python,3.0,1.0,No,9,5,0,T005,Full-Stack Web Development,3.0,32.0,0.0,data
2978,E1367,Adam Bennett,Marketing,Mid-level Developer,2006-10-21,26,5,45870.0,0,Bachelors,S006,Python,3.0,1.0,No,9,5,0,T003,Business Process Management,33.0,23.0,0.0,data
2979,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S015,Risk Management,3.0,1.0,Yes,29,3,1,T015,Project Management for Consultants,18.0,25.0,0.0,consulting
2980,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S015,Risk Management,3.0,1.0,Yes,29,3,1,T002,React and Redux,61.0,80.0,1.0,consulting
2981,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S015,Risk Management,3.0,1.0,Yes,29,3,1,T007,Machine Learning Basics,71.0,36.0,1.0,consulting
2982,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S005,HTML/CSS,8.0,12.0,No,29,3,1,T015,Project Management for Consultants,18.0,25.0,0.0,full_stack
2983,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S005,HTML/CSS,8.0,12.0,No,29,3,1,T002,React and Redux,61.0,80.0,1.0,full_stack
2984,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S005,HTML/CSS,8.0,12.0,No,29,3,1,T007,Machine Learning Basics,71.0,36.0,1.0,full_stack
2985,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S007,SQL,5.0,1.0,Yes,29,3,1,T015,Project Management for Consultants,18.0,25.0,0.0,data
2986,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S007,SQL,5.0,1.0,Yes,29,3,1,T002,React and Redux,61.0,80.0,1.0,data
2987,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S007,SQL,5.0,1.0,Yes,29,3,1,T007,Machine Learning Basics,71.0,36.0,1.0,data
2988,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S009,Data Visualization,2.0,2.0,Yes,29,3,1,T015,Project Management for Consultants,18.0,25.0,0.0,data
2989,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S009,Data Visualization,2.0,2.0,Yes,29,3,1,T002,React and Redux,61.0,80.0,1.0,data
2990,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S009,Data Visualization,2.0,2.0,Yes,29,3,1,T007,Machine Learning Basics,71.0,36.0,1.0,data
2991,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S012,Project Management,4.0,2.0,No,29,3,1,T015,Project Management for Consultants,18.0,25.0,0.0,consulting
2992,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S012,Project Management,4.0,2.0,No,29,3,1,T002,React and Redux,61.0,80.0,1.0,consulting
2993,E1368,Jeffrey Wheeler,Engineering,Senior Developer,2022-10-10,34,10,66789.0,3,Masters,S012,Project Management,4.0,2.0,No,29,3,1,T007,Machine Learning Basics,71.0,36.0,1.0,consulting
2994,E1369,Jennifer Brooks,HR,Mid-level Developer,2019-07-02,38,6,76288.0,0,Bachelors,NA,NA,0.0,0.0,NA,16,4,0,NA,NA,0.0,0.0,0.0,
2995,E1370,Stephen Robinson,Marketing,Mid-level Developer,2023-11-09,27,5,39257.0,3,Bachelors,NA,NA,0.0,0.0,NA,8,2,0,NA,NA,0.0,0.0,0.0,
2996,E1371,Joshua Allen,HR,Junior Developer,2024-07-16,22,2,24970.0,0,Masters,NA,NA,0.0,0.0,NA,6,2,1,NA,NA,0.0,0.0,0.0,
2997,E1372,David Palmer,Marketing,Junior Developer,2019-11-13,22,2,30120.0,0,Bachelors,S005,HTML/CSS,5.0,4.0,No,19,3,1,T002,React and Redux,32.0,11.0,0.0,full_stack
2998,E1372,David Palmer,Marketing,Junior Developer,2019-11-13,22,2,30120.0,0,Bachelors,S012,Project Management,7.0,10.0,No,19,3,1,T002,React and Redux,32.0,11.0,0.0,consulting
2999,E1373,Valerie Johnson,Engineering,Senior Developer,2022-04-27,39,10,54197.0,0,Bachelors,S010,Big Data,2.0,2.0,No,21,3,1,NA,NA,0.0,0.0,0.0,data
3000,E1374,William Ferrell,Marketing,Manager,2020-06-23,47,20,104009.0,3,MBA,S002,React,6.0,9.0,No,20,1,0,T009,DevOps with Docker,4.0,11.0,0.0,full_stack
3001,E1374,William Ferrell,Marketing,Manager,2020-06-23,47,20,104009.0,3,MBA,S002,React,6.0,9.0,No,20,1,0,T014,Python for Data Analysis,23.0,19.0,0.0,full_stack
3002,E1375,Robert Jackson,Sales,Senior Developer,2022-04-03,39,10,79750.0,0,Bachelors,S009,Data Visualization,2.0,4.0,Yes,7,4,1,T002,React and Redux,67.0,44.0,1.0,data
3003,E1375,Robert Jackson,Sales,Senior Developer,2022-04-03,39,10,79750.0,0,Bachelors,S009,Data Visualization,2.0,4.0,Yes,7,4,1,T001,SQL Mastery,7.0,5.0,0.0,data
3004,E1375,Robert Jackson,Sales,Senior Developer,2022-04-03,39,10,79750.0,0,Bachelors,S012,Project Management,1.0,3.0,No,7,4,1,T002,React and Redux,67.0,44.0,1.0,consulting
3005,E1375,Robert Jackson,Sales,Senior Developer,2022-04-03,39,10,79750.0,0,Bachelors,S012,Project Management,1.0,3.0,No,7,4,1,T001,SQL Mastery,7.0,5.0,0.0,consulting
3006,E1376,Charles Doyle,Engineering,Mid-level Developer,2006-09-25,35,6,53350.0,0,MBA,S006,Python,5.0,1.0,Yes,13,5,1,T007,Machine Learning Basics,63.0,25.0,0.0,data
3007,E1376,Charles Doyle,Engineering,Mid-level Developer,2006-09-25,35,6,53350.0,0,MBA,S006,Python,5.0,1.0,Yes,13,5,1,T008,Data Science Bootcamp,100.0,80.0,1.0,data
3008,E1376,Charles Doyle,Engineering,Mid-level Developer,2006-09-25,35,6,53350.0,0,MBA,S013,Financial Modeling,9.0,9.0,Yes,13,5,1,T007,Machine Learning Basics,63.0,25.0,0.0,consulting
3009,E1376,Charles Doyle,Engineering,Mid-level Developer,2006-09-25,35,6,53350.0,0,MBA,S013,Financial Modeling,9.0,9.0,Yes,13,5,1,T008,Data Science Bootcamp,100.0,80.0,1.0,consulting
3010,E1377,Jacob Nguyen,Marketing,Mid-level Developer,2014-10-19,25,5,37383.0,2,Bachelors,S008,Machine Learning,8.0,9.0,No,24,3,0,T012,Advanced JavaScript,63.0,73.0,1.0,data
3011,E1377,Jacob Nguyen,Marketing,Mid-level Developer,2014-10-19,25,5,37383.0,2,Bachelors,S010,Big Data,1.0,4.0,No,24,3,0,T012,Advanced JavaScript,63.0,73.0,1.0,data
3012,E1377,Jacob Nguyen,Marketing,Mid-level Developer,2014-10-19,25,5,37383.0,2,Bachelors,S008,Machine Learning,2.0,1.0,No,24,3,0,T012,Advanced JavaScript,63.0,73.0,1.0,data
3013,E1378,Bethany Peters,HR,Mid-level Developer,2006-04-12,39,6,76238.0,2,MBA,S013,Financial Modeling,9.0,12.0,No,16,2,0,T001,SQL Mastery,6.0,47.0,1.0,consulting
3014,E1378,Bethany Peters,HR,Mid-level Developer,2006-04-12,39,6,76238.0,2,MBA,S009,Data Visualization,3.0,3.0,Yes,16,2,0,T001,SQL Mastery,6.0,47.0,1.0,data
3015,E1379,Meghan Smith,Sales,Mid-level Developer,2006-06-01,35,6,61218.0,3,Masters,S011,Consulting Basics,7.0,7.0,Yes,14,4,0,T004,Client Relationship Management,34.0,92.0,1.0,consulting
3016,E1379,Meghan Smith,Sales,Mid-level Developer,2006-06-01,35,6,61218.0,3,Masters,S014,Client Management,2.0,4.0,Yes,14,4,0,T004,Client Relationship Management,34.0,92.0,1.0,consulting
3017,E1380,Jessica Bryant,Sales,Junior Developer,2010-09-20,22,1,32923.0,0,MBA,S014,Client Management,5.0,2.0,Yes,1,2,1,T002,React and Redux,16.0,9.0,0.0,consulting
3018,E1380,Jessica Bryant,Sales,Junior Developer,2010-09-20,22,1,32923.0,0,MBA,S014,Client Management,5.0,2.0,Yes,1,2,1,T014,Python for Data Analysis,53.0,81.0,1.0,consulting
3019,E1381,Adam Ramos,Finance,Senior Developer,2005-03-02,44,11,113823.0,1,Masters,S002,React,10.0,12.0,Yes,6,1,1,NA,NA,0.0,0.0,0.0,full_stack
3020,E1381,Adam Ramos,Finance,Senior Developer,2005-03-02,44,11,113823.0,1,Masters,S015,Risk Management,3.0,2.0,Yes,6,1,1,NA,NA,0.0,0.0,0.0,consulting
3021,E1381,Adam Ramos,Finance,Senior Developer,2005-03-02,44,11,113823.0,1,Masters,S008,Machine Learning,5.0,4.0,No,6,1,1,NA,NA,0.0,0.0,0.0,data
3022,E1381,Adam Ramos,Finance,Senior Developer,2005-03-02,44,11,113823.0,1,Masters,S005,HTML/CSS,3.0,2.0,Yes,6,1,1,NA,NA,0.0,0.0,0.0,full_stack
3023,E1382,Joshua Burton,Engineering,Mid-level Developer,2007-09-02,34,13,62010.0,0,MBA,NA,NA,0.0,0.0,NA,20,1,1,T011,Consulting Essentials,35.0,10.0,0.0,
3024,E1383,Mary Jones,Finance,Junior Developer,2021-07-07,26,4,48828.0,0,Masters,NA,NA,0.0,0.0,NA,11,2,1,T002,React and Redux,18.0,24.0,0.0,
3025,E1384,Rhonda Webb,Finance,Junior Developer,2015-04-24,22,2,26893.0,0,Bachelors,S002,React,1.0,4.0,Yes,21,1,1,T002,React and Redux,5.0,29.0,0.0,full_stack
3026,E1385,Nathan Elliott,Sales,Senior Developer,2022-09-23,34,10,58894.0,3,Bachelors,S002,React,7.0,10.0,Yes,27,2,0,T001,SQL Mastery,12.0,25.0,0.0,full_stack
3027,E1385,Nathan Elliott,Sales,Senior Developer,2022-09-23,34,10,58894.0,3,Bachelors,S002,React,7.0,10.0,Yes,27,2,0,T001,SQL Mastery,39.0,23.0,0.0,full_stack
3028,E1385,Nathan Elliott,Sales,Senior Developer,2022-09-23,34,10,58894.0,3,Bachelors,S002,React,7.0,10.0,Yes,27,2,0,T014,Python for Data Analysis,25.0,69.0,1.0,full_stack
3029,E1385,Nathan Elliott,Sales,Senior Developer,2022-09-23,34,10,58894.0,3,Bachelors,S012,Project Management,6.0,10.0,Yes,27,2,0,T001,SQL Mastery,12.0,25.0,0.0,consulting
3030,E1385,Nathan Elliott,Sales,Senior Developer,2022-09-23,34,10,58894.0,3,Bachelors,S012,Project Management,6.0,10.0,Yes,27,2,0,T001,SQL Mastery,39.0,23.0,0.0,consulting
3031,E1385,Nathan Elliott,Sales,Senior Developer,2022-09-23,34,10,58894.0,3,Bachelors,S012,Project Management,6.0,10.0,Yes,27,2,0,T014,Python for Data Analysis,25.0,69.0,1.0,consulting
3032,E1386,Dr. Billy Ferguson,HR,Junior Developer,2016-05-12,27,4,47437.0,2,MBA,NA,NA,0.0,0.0,NA,2,4,0,T002,React and Redux,32.0,24.0,0.0,
3033,E1387,Natalie Gomez,Sales,Senior Developer,2021-03-07,49,11,119979.0,1,MBA,NA,NA,0.0,0.0,NA,5,3,0,NA,NA,0.0,0.0,0.0,
3034,E1388,Melissa Simpson,Engineering,Mid-level Developer,2018-02-21,36,6,51122.0,2,Bachelors,NA,NA,0.0,0.0,NA,8,2,1,T012,Advanced JavaScript,89.0,89.0,1.0,
3035,E1389,Shaun Hess,Sales,Mid-level Developer,2018-12-24,35,6,61092.0,0,Masters,NA,NA,0.0,0.0,NA,13,4,0,NA,NA,0.0,0.0,0.0,
3036,E1390,Emily Griffith,Finance,Junior Developer,2009-06-22,23,1,25520.0,0,MBA,NA,NA,0.0,0.0,NA,6,5,0,T012,Advanced JavaScript,80.0,8.0,1.0,
3037,E1391,Megan Bell,Marketing,Manager,2016-11-16,44,20,110585.0,3,Masters,S001,JavaScript,9.0,9.0,Yes,29,2,0,T005,Full-Stack Web Development,13.0,39.0,0.0,full_stack
3038,E1392,Megan Nelson,HR,Junior Developer,2009-08-05,25,4,40599.0,2,MBA,S009,Data Visualization,8.0,12.0,Yes,21,4,0,NA,NA,0.0,0.0,0.0,data
3039,E1393,Ashley Nichols,HR,Junior Developer,2011-03-07,23,2,28727.0,0,MBA,S006,Python,1.0,1.0,No,15,1,1,NA,NA,0.0,0.0,0.0,data
3040,E1394,James Watkins,Engineering,Junior Developer,2011-03-11,24,1,22487.0,0,MBA,NA,NA,0.0,0.0,NA,13,1,0,NA,NA,0.0,0.0,0.0,
3041,E1395,Warren Hahn,Engineering,Mid-level Developer,2017-03-04,34,13,52572.0,0,Bachelors,S002,React,7.0,5.0,No,15,2,0,T008,Data Science Bootcamp,33.0,8.0,0.0,full_stack
3042,E1395,Warren Hahn,Engineering,Mid-level Developer,2017-03-04,34,13,52572.0,0,Bachelors,S015,Risk Management,1.0,2.0,Yes,15,2,0,T008,Data Science Bootcamp,33.0,8.0,0.0,consulting
3043,E1396,Ronald Henderson,Sales,Senior Developer,2017-02-19,39,10,69444.0,2,Bachelors,S008,Machine Learning,9.0,5.0,No,25,4,1,T005,Full-Stack Web Development,77.0,67.0,1.0,data
3044,E1396,Ronald Henderson,Sales,Senior Developer,2017-02-19,39,10,69444.0,2,Bachelors,S008,Machine Learning,9.0,5.0,No,25,4,1,T004,Client Relationship Management,75.0,55.0,1.0,data
3045,E1396,Ronald Henderson,Sales,Senior Developer,2017-02-19,39,10,69444.0,2,Bachelors,S008,Machine Learning,9.0,5.0,No,25,4,1,T001,SQL Mastery,30.0,31.0,1.0,data
3046,E1397,Sandy Jacobs,Engineering,Junior Developer,2022-11-28,26,3,39153.0,0,MBA,S012,Project Management,4.0,4.0,Yes,29,5,0,T009,DevOps with Docker,41.0,58.0,1.0,consulting
3047,E1397,Sandy Jacobs,Engineering,Junior Developer,2022-11-28,26,3,39153.0,0,MBA,S014,Client Management,1.0,1.0,Yes,29,5,0,T009,DevOps with Docker,41.0,58.0,1.0,consulting
3048,E1398,Michael Hanson,HR,Mid-level Developer,2022-09-20,35,6,73460.0,0,MBA,S009,Data Visualization,7.0,10.0,No,27,1,0,NA,NA,0.0,0.0,0.0,data
3049,E1398,Michael Hanson,HR,Mid-level Developer,2022-09-20,35,6,73460.0,0,MBA,S001,JavaScript,4.0,1.0,No,27,1,0,NA,NA,0.0,0.0,0.0,full_stack
3050,E1399,Brandon Carter,Sales,Senior Developer,2018-08-07,37,10,51344.0,2,MBA,S001,JavaScript,2.0,4.0,Yes,25,1,1,T001,SQL Mastery,4.0,13.0,1.0,full_stack
3051,E1399,Brandon Carter,Sales,Senior Developer,2018-08-07,37,10,51344.0,2,MBA,S012,Project Management,2.0,1.0,No,25,1,1,T001,SQL Mastery,4.0,13.0,1.0,consulting
3052,E1400,Douglas Miller,Sales,Senior Developer,2009-01-25,46,11,104824.0,3,Masters,S009,Data Visualization,10.0,6.0,Yes,15,4,1,T014,Python for Data Analysis,31.0,43.0,1.0,data
3053,E1400,Douglas Miller,Sales,Senior Developer,2009-01-25,46,11,104824.0,3,Masters,S009,Data Visualization,10.0,6.0,Yes,15,4,1,T003,Business Process Management,98.0,38.0,1.0,data
3054,E1400,Douglas Miller,Sales,Senior Developer,2009-01-25,46,11,104824.0,3,Masters,S015,Risk Management,3.0,3.0,No,15,4,1,T014,Python for Data Analysis,31.0,43.0,1.0,consulting
3055,E1400,Douglas Miller,Sales,Senior Developer,2009-01-25,46,11,104824.0,3,Masters,S015,Risk Management,3.0,3.0,No,15,4,1,T003,Business Process Management,98.0,38.0,1.0,consulting
3056,E1401,Victor Hunt,Engineering,Mid-level Developer,2010-11-07,39,6,77345.0,1,Bachelors,S014,Client Management,8.0,10.0,No,4,4,0,T012,Advanced JavaScript,71.0,46.0,1.0,consulting
3057,E1401,Victor Hunt,Engineering,Mid-level Developer,2010-11-07,39,6,77345.0,1,Bachelors,S002,React,10.0,12.0,No,4,4,0,T012,Advanced JavaScript,71.0,46.0,1.0,full_stack
3058,E1402,Allison Gallagher,Sales,Senior Developer,2006-10-30,40,11,118426.0,2,Masters,S013,Financial Modeling,10.0,9.0,No,18,4,1,T007,Machine Learning Basics,76.0,80.0,1.0,consulting
3059,E1402,Allison Gallagher,Sales,Senior Developer,2006-10-30,40,11,118426.0,2,Masters,S011,Consulting Basics,8.0,6.0,Yes,18,4,1,T007,Machine Learning Basics,76.0,80.0,1.0,consulting
3060,E1403,Michael Garcia,Marketing,Senior Developer,2017-11-01,47,11,83918.0,1,MBA,S012,Project Management,1.0,3.0,Yes,5,2,0,NA,NA,0.0,0.0,0.0,consulting
3061,E1404,Rebecca Fernandez,Marketing,Senior Developer,2015-03-20,31,10,57141.0,3,Bachelors,S003,Node.js,3.0,4.0,No,26,4,1,NA,NA,0.0,0.0,0.0,full_stack
3062,E1404,Rebecca Fernandez,Marketing,Senior Developer,2015-03-20,31,10,57141.0,3,Bachelors,S009,Data Visualization,8.0,11.0,No,26,4,1,NA,NA,0.0,0.0,0.0,data
3063,E1405,Janice Riley,Sales,Senior Developer,2021-06-22,48,11,96333.0,0,Bachelors,S013,Financial Modeling,8.0,10.0,No,25,2,1,NA,NA,0.0,0.0,0.0,consulting
3064,E1406,Diane Robinson,Marketing,Manager,2020-11-19,42,20,118079.0,1,Bachelors,S014,Client Management,2.0,2.0,No,19,1,0,T003,Business Process Management,30.0,25.0,0.0,consulting
3065,E1406,Diane Robinson,Marketing,Manager,2020-11-19,42,20,118079.0,1,Bachelors,S014,Client Management,2.0,2.0,No,19,1,0,T003,Business Process Management,11.0,2.0,0.0,consulting
3066,E1407,Carlos Padilla,Sales,Senior Developer,2018-09-11,30,10,59173.0,1,Masters,S014,Client Management,2.0,1.0,Yes,16,1,0,T002,React and Redux,5.0,37.0,0.0,consulting
3067,E1407,Carlos Padilla,Sales,Senior Developer,2018-09-11,30,10,59173.0,1,Masters,S014,Client Management,2.0,1.0,Yes,16,1,0,T011,Consulting Essentials,84.0,69.0,1.0,consulting
3068,E1407,Carlos Padilla,Sales,Senior Developer,2018-09-11,30,10,59173.0,1,Masters,S014,Client Management,2.0,1.0,Yes,16,1,0,T002,React and Redux,36.0,19.0,0.0,consulting
3069,E1408,Dana Kelley,Finance,Manager,2024-02-02,46,20,107481.0,3,Bachelors,S002,React,9.0,11.0,Yes,25,2,1,NA,NA,0.0,0.0,0.0,full_stack
3070,E1409,Ashley Klein MD,HR,Junior Developer,2010-06-19,27,4,45210.0,2,Bachelors,S015,Risk Management,3.0,4.0,No,4,2,0,NA,NA,0.0,0.0,0.0,consulting
3071,E1409,Ashley Klein MD,HR,Junior Developer,2010-06-19,27,4,45210.0,2,Bachelors,S011,Consulting Basics,3.0,1.0,Yes,4,2,0,NA,NA,0.0,0.0,0.0,consulting
3072,E1409,Ashley Klein MD,HR,Junior Developer,2010-06-19,27,4,45210.0,2,Bachelors,S014,Client Management,9.0,5.0,No,4,2,0,NA,NA,0.0,0.0,0.0,consulting
3073,E1409,Ashley Klein MD,HR,Junior Developer,2010-06-19,27,4,45210.0,2,Bachelors,S009,Data Visualization,5.0,4.0,No,4,2,0,NA,NA,0.0,0.0,0.0,data
3074,E1410,David Morales,Finance,Manager,2023-03-04,50,20,91271.0,0,Masters,S003,Node.js,2.0,1.0,No,25,3,1,T011,Consulting Essentials,47.0,12.0,1.0,full_stack
